time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
0.025000000000000015,0.0009023107100948393,0.051698595497886655,0.0,0.0,0.0,0.0,0.04757341591874288,0.040289495219652686,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.17997814392044137,0.15797814392044135,0.0,0.0,0.17995696768199615,0.15795696768199613,0.0,0.0,0.06757341591874289,0.04757341591874288
0.026000000000000016,0.0009585905898116143,0.05492319507716179,0.0,0.0,0.0,0.0,0.04762782499215111,0.04032002873626518,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.18002349435492826,0.15802349435492824,0.0,0.0,0.1800003055885701,0.1580003055885701,0.0,0.0,0.06762782499215111,0.04762782499215111
0.027000000000000017,0.0010147391203213433,0.0581402689012308,0.0,0.0,0.0,0.0,0.04768381110941042,0.04035146783769164,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18007018995102286,0.15807018995102284,0.0,0.0,0.1800449185123569,0.15804491851235689,0.0,0.0,0.06768381110941042,0.04768381110941042
0.028000000000000018,0.001070566834658389,0.06133896131260552,0.0,0.0,0.0,0.0,0.04774133339490831,0.04038379037156414,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18011819780485105,0.15811819780485104,0.0,0.0,0.18009077693729456,0.15809077693729454,0.0,0.0,0.06774133339490832,0.04774133339490831
0.02900000000000002,0.0011258865319313449,0.06450854649028726,0.0,0.0,0.0,0.0,0.04780035203745818,0.04041697478691955,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1801674858898204,0.15816748588982038,0.0,0.0,0.18013785216546382,0.1581378521654638,0.0,0.0,0.06780035203745818,0.04780035203745818
0.03000000000000002,0.001180513701161107,0.06763845273389954,0.0,0.0,0.0,0.0,0.0478608282611494,0.0404510001162301,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.1802180230383524,0.1582180230383524,0.0,0.0,0.18018611628276424,0.15818611628276422,0.0,0.0,0.0678608282611494,0.0478608282611494
0.03100000000000002,0.0012342669265273992,0.07071828568260365,0.0,0.0,0.0,0.0,0.047922724299236386,0.04048584595927914,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.180269778925557,0.158269778925557,0.0,0.0,0.18023554212809842,0.1582355421280984,0.0,0.0,0.06792272429923639,0.047922724299236386
0.03200000000000002,0.0012869682734300539,0.07373785043478061,0.0,0.0,0.0,0.0,0.047986003370355704,0.04052149246848927,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18032272405434377,0.15832272405434375,0.0,0.0,0.18028610326538805,0.15828610326538803,0.0,0.0,0.06798600337035571,0.047986003370355704
0.03300000000000002,0.0013384436549756728,0.07668717254617018,0.0,0.0,0.0,0.0,0.048050629656499796,0.04055792033537753,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18037682974156213,0.15837682974156211,0.0,0.0,0.18033777395787784,0.15833777395787782,0.0,0.0,0.0680506296564998,0.048050629656499796
0.03400000000000002,0.0013885231786641842,0.07955651789354731,0.0,0.0,0.0,0.0,0.048116568282293465,0.040595110777875906,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18043206810483997,0.15843206810483995,0.0,0.0,0.1803905291442922,0.1583905291442922,0.0,0.0,0.06811656828229347,0.048116568282293465
0.035000000000000024,0.0014370414731816382,0.08233641139857015,0.0,0.0,0.0,0.0,0.048183785295213985,0.040633045528304795,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18048841204986077,0.15848841204986075,0.0,0.0,0.18044434441649768,0.15844434441649766,0.0,0.0,0.06818378529521399,0.048183785295213985
0.036000000000000025,0.0014838379953120194,0.08501765461253155,0.0,0.0,0.0,0.0,0.04825224764647541,0.04067170682183216,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18054583525787354,0.15854583525787352,0.0,0.0,0.1804991959983964,0.15849919599839637,0.0,0.0,0.06825224764647542,0.04825224764647541
0.037000000000000026,0.0015287573170671433,0.08759134216769032,0.0,0.0,0.0,0.0,0.04832192317236143,0.040711077385286405,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18060431217327735,0.15860431217327733,0.0,0.0,0.18055506072583238,0.15855506072583236,0.0,0.0,0.06832192317236144,0.04832192317236143
